ANIO,MES_TXT,RG,TONELADAS,NM_RECURSO,FLOTA,MES,FECHA,Limite_Superior,is_outlier_Q
2022,jul,8,745.4509999999997,ANCHOVETA,ARTESANAL,7,2022-07-01,2314,FALSE
2022,jul,14,188.95199999999997,ANCHOVETA,ARTESANAL,7,2022-07-01,2314,FALSE
2022,jul,10,943.015,ANCHOVETA,ARTESANAL,7,2022-07-01,2314,FALSE
2022,ago,5,0.584,ANCHOVETA,ARTESANAL,8,2022-08-01,2314,FALSE
2022,ago,8,0.034999999999999996,ANCHOVETA,ARTESANAL,8,2022-08-01,2314,FALSE
2022,ago,10,1056.7150000000001,ANCHOVETA,ARTESANAL,8,2022-08-01,2314,FALSE
2022,sept,8,0.28200000000000003,ANCHOVETA,ARTESANAL,9,2022-09-01,2314,FALSE
2022,sept,10,23.206,ANCHOVETA,ARTESANAL,9,2022-09-01,2314,FALSE
2022,oct,8,0.048999999999999995,ANCHOVETA,ARTESANAL,10,2022-10-01,2314,FALSE
2022,oct,9,0.02,ANCHOVETA,ARTESANAL,10,2022-10-01,2314,FALSE
2022,oct,14,128.012,ANCHOVETA,ARTESANAL,10,2022-10-01,2314,FALSE
2022,oct,10,20.560000000000002,ANCHOVETA,ARTESANAL,10,2022-10-01,2314,FALSE
2022,nov,5,0.793,ANCHOVETA,ARTESANAL,11,2022-11-01,2314,FALSE
2022,nov,8,20260.23500000001,ANCHOVETA,ARTESANAL,11,2022-11-01,2314,TRUE
2022,nov,14,1436.9209999999994,ANCHOVETA,ARTESANAL,11,2022-11-01,2314,FALSE
2022,nov,10,153.32,ANCHOVETA,ARTESANAL,11,2022-11-01,2314,FALSE
2022,dic,8,22.964000000000002,ANCHOVETA,ARTESANAL,12,2022-12-01,2314,FALSE
2022,dic,14,866.2969999999999,ANCHOVETA,ARTESANAL,12,2022-12-01,2314,FALSE
2022,dic,10,384.37999999999994,ANCHOVETA,ARTESANAL,12,2022-12-01,2314,FALSE
2023,ene,10,489.98900000000003,ANCHOVETA,ARTESANAL,1,2023-01-01,2314,FALSE
2023,feb,8,0.046,ANCHOVETA,ARTESANAL,2,2023-02-01,2314,FALSE
2023,feb,14,725.4870000000002,ANCHOVETA,ARTESANAL,2,2023-02-01,2314,FALSE
2023,feb,10,312.8210000000001,ANCHOVETA,ARTESANAL,2,2023-02-01,2314,FALSE
2023,mar,8,34862.992,ANCHOVETA,ARTESANAL,3,2023-03-01,2314,TRUE
2023,mar,14,2730.391,ANCHOVETA,ARTESANAL,3,2023-03-01,2314,TRUE
2023,mar,10,182.27500000000003,ANCHOVETA,ARTESANAL,3,2023-03-01,2314,FALSE
2023,abr,8,46034.59299999994,ANCHOVETA,ARTESANAL,4,2023-04-01,2314,TRUE
2023,abr,14,1278.4200000000003,ANCHOVETA,ARTESANAL,4,2023-04-01,2314,FALSE
2023,abr,10,11.648,ANCHOVETA,ARTESANAL,4,2023-04-01,2314,FALSE
2023,may,8,40334.69099999994,ANCHOVETA,ARTESANAL,5,2023-05-01,2314,TRUE
2023,may,14,2976.631000000001,ANCHOVETA,ARTESANAL,5,2023-05-01,2314,TRUE
2023,may,10,0.01,ANCHOVETA,ARTESANAL,5,2023-05-01,2314,FALSE
2023,jun,8,23977.356999999985,ANCHOVETA,ARTESANAL,6,2023-06-01,2314,TRUE
2023,jun,14,2143.064,ANCHOVETA,ARTESANAL,6,2023-06-01,2314,FALSE
2023,jun,10,199.102,ANCHOVETA,ARTESANAL,6,2023-06-01,2314,FALSE
2023,jul,8,6075.907999999999,ANCHOVETA,ARTESANAL,7,2023-07-01,2314,TRUE
2023,jul,14,265.879,ANCHOVETA,ARTESANAL,7,2023-07-01,2314,FALSE
2023,jul,10,162.62099999999998,ANCHOVETA,ARTESANAL,7,2023-07-01,2314,FALSE
2023,ago,8,0.07200000000000001,ANCHOVETA,ARTESANAL,8,2023-08-01,2314,FALSE
2023,ago,10,10.382000000000001,ANCHOVETA,ARTESANAL,8,2023-08-01,2314,FALSE
2023,sept,5,0.019,ANCHOVETA,ARTESANAL,9,2023-09-01,2314,FALSE
2023,sept,8,0.03900000000000001,ANCHOVETA,ARTESANAL,9,2023-09-01,2314,FALSE
2023,sept,10,249.88700000000003,ANCHOVETA,ARTESANAL,9,2023-09-01,2314,FALSE
2023,oct,8,0.066,ANCHOVETA,ARTESANAL,10,2023-10-01,2314,FALSE
2023,oct,14,1609.2499999999993,ANCHOVETA,ARTESANAL,10,2023-10-01,2314,FALSE
2023,oct,10,20.946,ANCHOVETA,ARTESANAL,10,2023-10-01,2314,FALSE
2023,nov,8,22617.325999999986,ANCHOVETA,ARTESANAL,11,2023-11-01,2314,TRUE
2023,nov,14,1696.7169999999994,ANCHOVETA,ARTESANAL,11,2023-11-01,2314,FALSE
2023,nov,10,0.09,ANCHOVETA,ARTESANAL,11,2023-11-01,2314,FALSE
2023,dic,8,3442.0789999999993,ANCHOVETA,ARTESANAL,12,2023-12-01,2314,TRUE
2023,dic,14,1468.0229999999995,ANCHOVETA,ARTESANAL,12,2023-12-01,2314,FALSE
2023,dic,10,110.59,ANCHOVETA,ARTESANAL,12,2023-12-01,2314,FALSE
2024,ene,5,0.017,ANCHOVETA,ARTESANAL,1,2024-01-01,2314,FALSE
2024,ene,8,0.026000000000000002,ANCHOVETA,ARTESANAL,1,2024-01-01,2314,FALSE
2024,ene,10,96.673,ANCHOVETA,ARTESANAL,1,2024-01-01,2314,FALSE
2024,feb,5,0.027000000000000003,ANCHOVETA,ARTESANAL,2,2024-02-01,2314,FALSE
2024,feb,8,0.091,ANCHOVETA,ARTESANAL,2,2024-02-01,2314,FALSE
2024,feb,14,3317.720999999998,ANCHOVETA,ARTESANAL,2,2024-02-01,2314,TRUE
2024,feb,10,60.47,ANCHOVETA,ARTESANAL,2,2024-02-01,2314,FALSE
2024,mar,8,33111.934,ANCHOVETA,ARTESANAL,3,2024-03-01,2314,TRUE
2024,mar,14,4050.7010000000014,ANCHOVETA,ARTESANAL,3,2024-03-01,2314,TRUE
2024,mar,10,65.735,ANCHOVETA,ARTESANAL,3,2024-03-01,2314,FALSE
2024,abr,8,19504.717999999997,ANCHOVETA,ARTESANAL,4,2024-04-01,2314,TRUE
2024,abr,14,2501.8389999999995,ANCHOVETA,ARTESANAL,4,2024-04-01,2314,TRUE
2024,abr,10,0.018000000000000002,ANCHOVETA,ARTESANAL,4,2024-04-01,2314,FALSE
2024,may,8,34954.54300000001,ANCHOVETA,ARTESANAL,5,2024-05-01,2314,TRUE
2024,may,14,1892.6830000000011,ANCHOVETA,ARTESANAL,5,2024-05-01,2314,FALSE
2024,may,10,44.083,ANCHOVETA,ARTESANAL,5,2024-05-01,2314,FALSE
2024,jun,8,2342.348,ANCHOVETA,ARTESANAL,6,2024-06-01,2314,TRUE
2024,jun,14,493.41900000000004,ANCHOVETA,ARTESANAL,6,2024-06-01,2314,FALSE
2024,jun,10,34.552,ANCHOVETA,ARTESANAL,6,2024-06-01,2314,FALSE
2024,jul,8,5503.425999999997,ANCHOVETA,ARTESANAL,7,2024-07-01,2314,TRUE
2024,jul,14,1196.1609999999998,ANCHOVETA,ARTESANAL,7,2024-07-01,2314,FALSE
2024,jul,10,30.003999999999998,ANCHOVETA,ARTESANAL,7,2024-07-01,2314,FALSE
2024,ago,8,0.03900000000000001,ANCHOVETA,ARTESANAL,8,2024-08-01,2314,FALSE
2024,ago,10,3.59,ANCHOVETA,ARTESANAL,8,2024-08-01,2314,FALSE
2024,sept,8,11.17,ANCHOVETA,ARTESANAL,9,2024-09-01,2314,FALSE
2024,sept,14,0.1,ANCHOVETA,ARTESANAL,9,2024-09-01,2314,FALSE
2024,sept,10,23.308999999999997,ANCHOVETA,ARTESANAL,9,2024-09-01,2314,FALSE
2024,oct,8,6.348999999999999,ANCHOVETA,ARTESANAL,10,2024-10-01,2314,FALSE
2024,oct,14,1927.5779999999993,ANCHOVETA,ARTESANAL,10,2024-10-01,2314,FALSE
2024,oct,10,40.091,ANCHOVETA,ARTESANAL,10,2024-10-01,2314,FALSE
2024,nov,8,3759.0019999999986,ANCHOVETA,ARTESANAL,11,2024-11-01,2314,TRUE
2024,nov,14,1176.4979999999998,ANCHOVETA,ARTESANAL,11,2024-11-01,2314,FALSE
2024,nov,10,24.173000000000002,ANCHOVETA,ARTESANAL,11,2024-11-01,2314,FALSE
2024,dic,8,0.001,ANCHOVETA,ARTESANAL,12,2024-12-01,2314,FALSE
2024,dic,14,2264.594,ANCHOVETA,ARTESANAL,12,2024-12-01,2314,FALSE
2024,dic,10,22.396,ANCHOVETA,ARTESANAL,12,2024-12-01,2314,FALSE
2012,ene,5,8.292,JUREL,ARTESANAL,1,2012-01-01,399,FALSE
2012,ene,7,0.065,JUREL,ARTESANAL,1,2012-01-01,399,FALSE
2012,ene,8,52.315000000000005,JUREL,ARTESANAL,1,2012-01-01,399,FALSE
2012,feb,5,4.76,JUREL,ARTESANAL,2,2012-02-01,399,FALSE
2012,feb,8,21,JUREL,ARTESANAL,2,2012-02-01,399,FALSE
2012,mar,5,6.375,JUREL,ARTESANAL,3,2012-03-01,399,FALSE
2012,mar,8,17.795,JUREL,ARTESANAL,3,2012-03-01,399,FALSE
2012,abr,5,33.72,JUREL,ARTESANAL,4,2012-04-01,399,FALSE
2012,abr,7,0.54,JUREL,ARTESANAL,4,2012-04-01,399,FALSE
2012,abr,8,29.535,JUREL,ARTESANAL,4,2012-04-01,399,FALSE
2012,may,5,3.2,JUREL,ARTESANAL,5,2012-05-01,399,FALSE
2012,may,8,18.319,JUREL,ARTESANAL,5,2012-05-01,399,FALSE
2012,jun,5,1,JUREL,ARTESANAL,6,2012-06-01,399,FALSE
2012,jun,8,23.238,JUREL,ARTESANAL,6,2012-06-01,399,FALSE
2012,jul,8,4.780999999999999,JUREL,ARTESANAL,7,2012-07-01,399,FALSE
2012,ago,5,2.55,JUREL,ARTESANAL,8,2012-08-01,399,FALSE
2012,ago,7,0.36,JUREL,ARTESANAL,8,2012-08-01,399,FALSE
2012,ago,8,17.663,JUREL,ARTESANAL,8,2012-08-01,399,FALSE
2012,sept,5,2,JUREL,ARTESANAL,9,2012-09-01,399,FALSE
2012,sept,8,25.092999999999996,JUREL,ARTESANAL,9,2012-09-01,399,FALSE
2012,oct,5,3.821,JUREL,ARTESANAL,10,2012-10-01,399,FALSE
2012,oct,7,0.055999999999999994,JUREL,ARTESANAL,10,2012-10-01,399,FALSE
2012,oct,8,13.987000000000002,JUREL,ARTESANAL,10,2012-10-01,399,FALSE
2012,nov,5,7.976,JUREL,ARTESANAL,11,2012-11-01,399,FALSE
2012,nov,8,0.542,JUREL,ARTESANAL,11,2012-11-01,399,FALSE
2012,dic,8,1.255,JUREL,ARTESANAL,12,2012-12-01,399,FALSE
2013,ene,5,1.8199999999999998,JUREL,ARTESANAL,1,2013-01-01,399,FALSE
2013,ene,8,30.503,JUREL,ARTESANAL,1,2013-01-01,399,FALSE
2013,feb,5,6.979,JUREL,ARTESANAL,2,2013-02-01,399,FALSE
2013,feb,7,0.025,JUREL,ARTESANAL,2,2013-02-01,399,FALSE
2013,feb,8,5.566999999999999,JUREL,ARTESANAL,2,2013-02-01,399,FALSE
2013,mar,5,0.1,JUREL,ARTESANAL,3,2013-03-01,399,FALSE
2013,mar,7,0.036,JUREL,ARTESANAL,3,2013-03-01,399,FALSE
2013,mar,8,57.34,JUREL,ARTESANAL,3,2013-03-01,399,FALSE
2013,abr,5,3.6799999999999997,JUREL,ARTESANAL,4,2013-04-01,399,FALSE
2013,abr,7,0.35,JUREL,ARTESANAL,4,2013-04-01,399,FALSE
2013,may,5,11.350000000000001,JUREL,ARTESANAL,5,2013-05-01,399,FALSE
2013,may,8,0.001,JUREL,ARTESANAL,5,2013-05-01,399,FALSE
2013,jun,5,0.36,JUREL,ARTESANAL,6,2013-06-01,399,FALSE
2013,jul,5,0.19499999999999998,JUREL,ARTESANAL,7,2013-07-01,399,FALSE
2013,ago,5,14.98,JUREL,ARTESANAL,8,2013-08-01,399,FALSE
2013,nov,5,8.8,JUREL,ARTESANAL,11,2013-11-01,399,FALSE
2014,ene,5,1.2700000000000002,JUREL,ARTESANAL,1,2014-01-01,399,FALSE
2014,ene,8,2620.964999999999,JUREL,ARTESANAL,1,2014-01-01,399,TRUE
2014,feb,5,2.21,JUREL,ARTESANAL,2,2014-02-01,399,FALSE
2014,feb,8,1141.519,JUREL,ARTESANAL,2,2014-02-01,399,TRUE
2014,mar,5,0.15,JUREL,ARTESANAL,3,2014-03-01,399,FALSE
2014,abr,5,2.1,JUREL,ARTESANAL,4,2014-04-01,399,FALSE
2014,may,5,0.025,JUREL,ARTESANAL,5,2014-05-01,399,FALSE
2014,jul,5,1.96,JUREL,ARTESANAL,7,2014-07-01,399,FALSE
2014,ago,5,6.5,JUREL,ARTESANAL,8,2014-08-01,399,FALSE
2014,sept,5,3.3,JUREL,ARTESANAL,9,2014-09-01,399,FALSE
2015,ene,5,4.325,JUREL,ARTESANAL,1,2015-01-01,399,FALSE
2015,ene,8,9.31,JUREL,ARTESANAL,1,2015-01-01,399,FALSE
2015,feb,5,11.376999999999999,JUREL,ARTESANAL,2,2015-02-01,399,FALSE
2015,feb,8,26.149999999999995,JUREL,ARTESANAL,2,2015-02-01,399,FALSE
2015,mar,5,16.91,JUREL,ARTESANAL,3,2015-03-01,399,FALSE
2015,mar,8,17.525000000000002,JUREL,ARTESANAL,3,2015-03-01,399,FALSE
2015,abr,5,4.05,JUREL,ARTESANAL,4,2015-04-01,399,FALSE
2015,abr,8,28.544,JUREL,ARTESANAL,4,2015-04-01,399,FALSE
2015,may,5,3.9,JUREL,ARTESANAL,5,2015-05-01,399,FALSE
2015,may,8,3.6500000000000004,JUREL,ARTESANAL,5,2015-05-01,399,FALSE
2015,jun,5,2.4000000000000004,JUREL,ARTESANAL,6,2015-06-01,399,FALSE
2015,jun,8,41.498,JUREL,ARTESANAL,6,2015-06-01,399,FALSE
2015,jul,5,3.7,JUREL,ARTESANAL,7,2015-07-01,399,FALSE
2015,jul,8,21.770000000000003,JUREL,ARTESANAL,7,2015-07-01,399,FALSE
2015,ago,5,1.06,JUREL,ARTESANAL,8,2015-08-01,399,FALSE
2015,ago,8,39.666,JUREL,ARTESANAL,8,2015-08-01,399,FALSE
2015,sept,5,5.1,JUREL,ARTESANAL,9,2015-09-01,399,FALSE
2015,sept,8,4.5,JUREL,ARTESANAL,9,2015-09-01,399,FALSE
2015,oct,5,2.1,JUREL,ARTESANAL,10,2015-10-01,399,FALSE
2015,oct,8,7.98,JUREL,ARTESANAL,10,2015-10-01,399,FALSE
2015,nov,5,2.1,JUREL,ARTESANAL,11,2015-11-01,399,FALSE
2015,dic,5,1.35,JUREL,ARTESANAL,12,2015-12-01,399,FALSE
2016,ene,5,0.65,JUREL,ARTESANAL,1,2016-01-01,399,FALSE
2016,ene,8,39.041999999999994,JUREL,ARTESANAL,1,2016-01-01,399,FALSE
2016,mar,5,7.51,JUREL,ARTESANAL,3,2016-03-01,399,FALSE
2016,may,5,2.08,JUREL,ARTESANAL,5,2016-05-01,399,FALSE
2016,may,8,12.25,JUREL,ARTESANAL,5,2016-05-01,399,FALSE
2016,jun,8,15.6,JUREL,ARTESANAL,6,2016-06-01,399,FALSE
2016,ago,8,6.25,JUREL,ARTESANAL,8,2016-08-01,399,FALSE
2016,oct,5,0.16,JUREL,ARTESANAL,10,2016-10-01,399,FALSE
2016,nov,5,0.95,JUREL,ARTESANAL,11,2016-11-01,399,FALSE
2016,dic,5,15.05,JUREL,ARTESANAL,12,2016-12-01,399,FALSE
2017,ene,5,6.15,JUREL,ARTESANAL,1,2017-01-01,399,FALSE
2017,ene,8,17.300000000000004,JUREL,ARTESANAL,1,2017-01-01,399,FALSE
2017,feb,5,0.65,JUREL,ARTESANAL,2,2017-02-01,399,FALSE
2017,feb,14,0.8,JUREL,ARTESANAL,2,2017-02-01,399,FALSE
2017,mar,5,2.325,JUREL,ARTESANAL,3,2017-03-01,399,FALSE
2017,mar,14,0.1,JUREL,ARTESANAL,3,2017-03-01,399,FALSE
2017,mar,10,5,JUREL,ARTESANAL,3,2017-03-01,399,FALSE
2017,abr,5,1.7,JUREL,ARTESANAL,4,2017-04-01,399,FALSE
2017,jul,5,0.15,JUREL,ARTESANAL,7,2017-07-01,399,FALSE
2017,sept,5,8.9,JUREL,ARTESANAL,9,2017-09-01,399,FALSE
2017,oct,5,3,JUREL,ARTESANAL,10,2017-10-01,399,FALSE
2017,nov,5,4.914,JUREL,ARTESANAL,11,2017-11-01,399,FALSE
2017,dic,5,11.979999999999999,JUREL,ARTESANAL,12,2017-12-01,399,FALSE
2018,ene,5,13.049999999999999,JUREL,ARTESANAL,1,2018-01-01,399,FALSE
2018,feb,5,0.22,JUREL,ARTESANAL,2,2018-02-01,399,FALSE
2018,mar,5,6.750000000000001,JUREL,ARTESANAL,3,2018-03-01,399,FALSE
2018,mar,10,12.299999999999999,JUREL,ARTESANAL,3,2018-03-01,399,FALSE
2018,may,5,5.5,JUREL,ARTESANAL,5,2018-05-01,399,FALSE
2018,ago,10,0.003,JUREL,ARTESANAL,8,2018-08-01,399,FALSE
2018,sept,5,6.699999999999999,JUREL,ARTESANAL,9,2018-09-01,399,FALSE
2018,sept,10,0.008,JUREL,ARTESANAL,9,2018-09-01,399,FALSE
2018,oct,5,0.35,JUREL,ARTESANAL,10,2018-10-01,399,FALSE
2018,dic,5,0.75,JUREL,ARTESANAL,12,2018-12-01,399,FALSE
2019,ene,5,5.150000000000001,JUREL,ARTESANAL,1,2019-01-01,399,FALSE
2019,ene,10,16.35,JUREL,ARTESANAL,1,2019-01-01,399,FALSE
2019,feb,5,0.8500000000000001,JUREL,ARTESANAL,2,2019-02-01,399,FALSE
2019,mar,5,9.13,JUREL,ARTESANAL,3,2019-03-01,399,FALSE
2019,abr,5,8.45,JUREL,ARTESANAL,4,2019-04-01,399,FALSE
2019,may,5,0.7,JUREL,ARTESANAL,5,2019-05-01,399,FALSE
2019,jun,5,0.25,JUREL,ARTESANAL,6,2019-06-01,399,FALSE
2019,jul,5,0.15,JUREL,ARTESANAL,7,2019-07-01,399,FALSE
2019,nov,5,1.7000000000000002,JUREL,ARTESANAL,11,2019-11-01,399,FALSE
2019,dic,5,14.129999999999999,JUREL,ARTESANAL,12,2019-12-01,399,FALSE
2019,dic,10,14.600000000000001,JUREL,ARTESANAL,12,2019-12-01,399,FALSE
2020,ene,5,4.7,JUREL,ARTESANAL,1,2020-01-01,399,FALSE
2020,ene,8,38.075,JUREL,ARTESANAL,1,2020-01-01,399,FALSE
2020,feb,5,3.8000000000000003,JUREL,ARTESANAL,2,2020-02-01,399,FALSE
2020,mar,5,2.4,JUREL,ARTESANAL,3,2020-03-01,399,FALSE
2020,abr,5,3.1999999999999997,JUREL,ARTESANAL,4,2020-04-01,399,FALSE
2020,may,5,7.3,JUREL,ARTESANAL,5,2020-05-01,399,FALSE
2020,jun,5,10.600000000000001,JUREL,ARTESANAL,6,2020-06-01,399,FALSE
2020,jul,5,5.2,JUREL,ARTESANAL,7,2020-07-01,399,FALSE
2020,ago,5,11.530000000000001,JUREL,ARTESANAL,8,2020-08-01,399,FALSE
2020,sept,5,1.45,JUREL,ARTESANAL,9,2020-09-01,399,FALSE
2020,nov,5,0.8,JUREL,ARTESANAL,11,2020-11-01,399,FALSE
2020,dic,5,2.63,JUREL,ARTESANAL,12,2020-12-01,399,FALSE
2021,ene,5,5.67,JUREL,ARTESANAL,1,2021-01-01,399,FALSE
2021,ene,8,32.260000000000005,JUREL,ARTESANAL,1,2021-01-01,399,FALSE
2021,feb,5,4.5,JUREL,ARTESANAL,2,2021-02-01,399,FALSE
2021,mar,5,5.2,JUREL,ARTESANAL,3,2021-03-01,399,FALSE
2021,abr,5,9.83,JUREL,ARTESANAL,4,2021-04-01,399,FALSE
2021,may,5,0.87,JUREL,ARTESANAL,5,2021-05-01,399,FALSE
2021,may,10,0.85,JUREL,ARTESANAL,5,2021-05-01,399,FALSE
2021,jun,5,3.2,JUREL,ARTESANAL,6,2021-06-01,399,FALSE
2021,jul,5,9.399999999999999,JUREL,ARTESANAL,7,2021-07-01,399,FALSE
2021,ago,5,9.600000000000001,JUREL,ARTESANAL,8,2021-08-01,399,FALSE
2021,sept,5,2.55,JUREL,ARTESANAL,9,2021-09-01,399,FALSE
2021,sept,8,6,JUREL,ARTESANAL,9,2021-09-01,399,FALSE
2021,oct,5,9.5,JUREL,ARTESANAL,10,2021-10-01,399,FALSE
2021,nov,5,3.7,JUREL,ARTESANAL,11,2021-11-01,399,FALSE
2021,nov,8,6.55,JUREL,ARTESANAL,11,2021-11-01,399,FALSE
2021,dic,5,3.255,JUREL,ARTESANAL,12,2021-12-01,399,FALSE
2021,dic,8,11.145,JUREL,ARTESANAL,12,2021-12-01,399,FALSE
2022,ene,5,6.183999999999999,JUREL,ARTESANAL,1,2022-01-01,399,FALSE
2022,ene,8,55.896,JUREL,ARTESANAL,1,2022-01-01,399,FALSE
2022,ene,14,0.25,JUREL,ARTESANAL,1,2022-01-01,399,FALSE
2022,ene,10,33.3,JUREL,ARTESANAL,1,2022-01-01,399,FALSE
2022,feb,5,3.2950000000000004,JUREL,ARTESANAL,2,2022-02-01,399,FALSE
2022,feb,14,0.2,JUREL,ARTESANAL,2,2022-02-01,399,FALSE
2022,feb,10,78.30000000000001,JUREL,ARTESANAL,2,2022-02-01,399,FALSE
2022,mar,5,2,JUREL,ARTESANAL,3,2022-03-01,399,FALSE
2022,abr,5,5.9,JUREL,ARTESANAL,4,2022-04-01,399,FALSE
2022,may,5,4.256,JUREL,ARTESANAL,5,2022-05-01,399,FALSE
2022,jun,5,5.75,JUREL,ARTESANAL,6,2022-06-01,399,FALSE
2022,jul,5,6.6,JUREL,ARTESANAL,7,2022-07-01,399,FALSE
2022,jul,10,5.2,JUREL,ARTESANAL,7,2022-07-01,399,FALSE
2022,ago,5,3.001,JUREL,ARTESANAL,8,2022-08-01,399,FALSE
2022,ago,10,11.7,JUREL,ARTESANAL,8,2022-08-01,399,FALSE
2022,sept,5,1.8,JUREL,ARTESANAL,9,2022-09-01,399,FALSE
2022,oct,10,5.2,JUREL,ARTESANAL,10,2022-10-01,399,FALSE
2022,nov,5,8.129999999999999,JUREL,ARTESANAL,11,2022-11-01,399,FALSE
2022,nov,10,5.5,JUREL,ARTESANAL,11,2022-11-01,399,FALSE
2022,dic,5,9.924999999999997,JUREL,ARTESANAL,12,2022-12-01,399,FALSE
2022,dic,8,15.649000000000001,JUREL,ARTESANAL,12,2022-12-01,399,FALSE
2022,dic,10,22.8,JUREL,ARTESANAL,12,2022-12-01,399,FALSE
2023,ene,5,4.21,JUREL,ARTESANAL,1,2023-01-01,399,FALSE
2023,ene,8,40.325,JUREL,ARTESANAL,1,2023-01-01,399,FALSE
2023,ene,10,94.6,JUREL,ARTESANAL,1,2023-01-01,399,FALSE
2023,feb,5,2.75,JUREL,ARTESANAL,2,2023-02-01,399,FALSE
2023,feb,8,6.3,JUREL,ARTESANAL,2,2023-02-01,399,FALSE
2023,mar,5,3.65,JUREL,ARTESANAL,3,2023-03-01,399,FALSE
2023,abr,5,1.05,JUREL,ARTESANAL,4,2023-04-01,399,FALSE
2023,jun,5,2.5,JUREL,ARTESANAL,6,2023-06-01,399,FALSE
2023,jul,5,5.5,JUREL,ARTESANAL,7,2023-07-01,399,FALSE
2023,ago,5,27.65,JUREL,ARTESANAL,8,2023-08-01,399,FALSE
2023,sept,5,2.3,JUREL,ARTESANAL,9,2023-09-01,399,FALSE
2023,sept,8,4.86,JUREL,ARTESANAL,9,2023-09-01,399,FALSE
2023,oct,5,3,JUREL,ARTESANAL,10,2023-10-01,399,FALSE
2023,oct,8,11.774,JUREL,ARTESANAL,10,2023-10-01,399,FALSE
2023,nov,5,23.153,JUREL,ARTESANAL,11,2023-11-01,399,FALSE
2023,nov,8,3.315,JUREL,ARTESANAL,11,2023-11-01,399,FALSE
2023,dic,5,10,JUREL,ARTESANAL,12,2023-12-01,399,FALSE
2024,ene,5,0.005,JUREL,ARTESANAL,1,2024-01-01,399,FALSE
2024,ene,8,86.32000000000001,JUREL,ARTESANAL,1,2024-01-01,399,FALSE
2024,feb,5,0.475,JUREL,ARTESANAL,2,2024-02-01,399,FALSE
2024,feb,8,9.498,JUREL,ARTESANAL,2,2024-02-01,399,FALSE
2024,feb,14,14.274999999999999,JUREL,ARTESANAL,2,2024-02-01,399,FALSE
2024,mar,5,6.31,JUREL,ARTESANAL,3,2024-03-01,399,FALSE
2024,mar,8,7.02,JUREL,ARTESANAL,3,2024-03-01,399,FALSE
2024,abr,5,15.1,JUREL,ARTESANAL,4,2024-04-01,399,FALSE
2024,may,5,0.1,JUREL,ARTESANAL,5,2024-05-01,399,FALSE
2024,may,10,27.11,JUREL,ARTESANAL,5,2024-05-01,399,FALSE
2024,jun,10,138.25000000000003,JUREL,ARTESANAL,6,2024-06-01,399,FALSE
2024,jul,10,87.16,JUREL,ARTESANAL,7,2024-07-01,399,FALSE
2024,ago,5,3,JUREL,ARTESANAL,8,2024-08-01,399,FALSE
2024,ago,10,43.905,JUREL,ARTESANAL,8,2024-08-01,399,FALSE
2024,sept,5,2.7,JUREL,ARTESANAL,9,2024-09-01,399,FALSE
2024,nov,5,24.25,JUREL,ARTESANAL,11,2024-11-01,399,FALSE
2024,nov,8,8.73,JUREL,ARTESANAL,11,2024-11-01,399,FALSE
2024,dic,5,6.25,JUREL,ARTESANAL,12,2024-12-01,399,FALSE
2024,dic,8,14.91,JUREL,ARTESANAL,12,2024-12-01,399,FALSE
2024,dic,10,1.5,JUREL,ARTESANAL,12,2024-12-01,399,FALSE
2012,ene,5,12.63,SARDINA COMUN,ARTESANAL,1,2012-01-01,7571,FALSE
2012,ene,8,3.9499999999999997,SARDINA COMUN,ARTESANAL,1,2012-01-01,7571,FALSE
2012,feb,5,18.92,SARDINA COMUN,ARTESANAL,2,2012-02-01,7571,FALSE
2012,feb,8,18.766000000000002,SARDINA COMUN,ARTESANAL,2,2012-02-01,7571,FALSE
2012,feb,14,0.6170000000000001,SARDINA COMUN,ARTESANAL,2,2012-02-01,7571,FALSE
2012,mar,5,7,SARDINA COMUN,ARTESANAL,3,2012-03-01,7571,FALSE
2012,mar,8,11476.488999999992,SARDINA COMUN,ARTESANAL,3,2012-03-01,7571,TRUE
2012,mar,14,0.10700000000000001,SARDINA COMUN,ARTESANAL,3,2012-03-01,7571,FALSE
2012,mar,10,2,SARDINA COMUN,ARTESANAL,3,2012-03-01,7571,FALSE
2012,abr,5,0.8,SARDINA COMUN,ARTESANAL,4,2012-04-01,7571,FALSE
2012,abr,7,0.2,SARDINA COMUN,ARTESANAL,4,2012-04-01,7571,FALSE
2012,abr,8,2142.173999999999,SARDINA COMUN,ARTESANAL,4,2012-04-01,7571,FALSE
2012,abr,14,0.23800000000000002,SARDINA COMUN,ARTESANAL,4,2012-04-01,7571,FALSE
2012,may,5,2.856,SARDINA COMUN,ARTESANAL,5,2012-05-01,7571,FALSE
2012,may,8,250.119,SARDINA COMUN,ARTESANAL,5,2012-05-01,7571,FALSE
2012,may,10,0.45,SARDINA COMUN,ARTESANAL,5,2012-05-01,7571,FALSE
2012,jun,8,11.824999999999998,SARDINA COMUN,ARTESANAL,6,2012-06-01,7571,FALSE
2012,jul,8,102.047,SARDINA COMUN,ARTESANAL,7,2012-07-01,7571,FALSE
2012,jul,14,0.16499999999999998,SARDINA COMUN,ARTESANAL,7,2012-07-01,7571,FALSE
2012,ago,8,8.738,SARDINA COMUN,ARTESANAL,8,2012-08-01,7571,FALSE
2012,ago,9,0.2,SARDINA COMUN,ARTESANAL,8,2012-08-01,7571,FALSE
